Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Cade Povich","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cade Povich",30055,700249
"Chase Silseth","LAA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chase Silseth",30074,681217
"Landen Roupp","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Landen Roupp",30076,694738
"Tyler Samaniego","BOS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Samaniego",30081,701719
"Ben Casparius","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ben Casparius",30085,676508
"Andrew Painter","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Painter",30091,691725
"Chad Patrick","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chad Patrick",30113,694477
"Robert Suarez","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Robert Suarez",30115,663158
"Gavin Williams","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gavin Williams",30122,668909
"Brant Hurter","DET",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brant Hurter",30133,676428
"Tanner Bibee","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Bibee",30134,676440
"Jack Leiter","TEX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Leiter",30146,683004
"Will Warren","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Will Warren",30182,701542
"Noah Cameron","KCR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Noah Cameron",30184,702070
"Jack Dreyer","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Dreyer",30249,676263
"Jaden Hill","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jaden Hill",30250,677955
"Bryan Woo","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Woo",30279,693433
"Justin Wrobleski","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Wrobleski",31204,680736
"Jack Perkins","ATH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Perkins",31468,678022
"Zach Agnos","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Agnos",31552,688642
"Mason Fluharty","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mason Fluharty",31553,689254
"David Morgan","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"David Morgan",31616,688158
"Spencer Miles","TOR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Spencer Miles",31621,693686
"Jacob Misiorowski","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Misiorowski",31623,694819
"Shane Smith","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shane Smith",31687,681343
"Blade Tidwell","SFG",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blade Tidwell",31701,694918
"Mason Miller","SDP",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mason Miller",31757,695243
"AJ Blubaugh","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"AJ Blubaugh",31764,805123
"Orion Kerkering","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Orion Kerkering",31776,689147
"Kodai Senga","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kodai Senga",31838,673540
"Kumar Rocker","TEX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kumar Rocker",31843,677958
"Peyton Pallette","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Peyton Pallette",31865,688883
"Duncan Davitt","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Duncan Davitt",31886,701474
"Tyler Schweitzer","CHW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Schweitzer",31920,805326
"Brad Lord","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Lord",31972,695418
"Parker Messick","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Parker Messick",31986,800048
"Cam Schlittler","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cam Schlittler",32095,693645
"George Klassen","LAA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"George Klassen",33464,691946
"Chase Dollander","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chase Dollander",33482,801403
"Mitch Farris","LAA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mitch Farris",33628,815083
"Connelly Early","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Connelly Early",33666,813349
"Paul Skenes","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Skenes",33677,694973
"Nolan McLean","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nolan McLean",33703,690997
"Yoshinobu Yamamoto","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yoshinobu Yamamoto",33825,808967
"Shota Imanaga","CHC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shota Imanaga",33829,684007
"Brandon Sproat","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Sproat",33850,687075
"Rhett Lowder","CIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rhett Lowder",33876,695076
"Grant Taylor","CHW",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Grant Taylor",33927,691799
"Tomoyuki Sugano","COL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tomoyuki Sugano",35321,608372
"Roki Sasaki","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Roki Sasaki",35323,808963
"Chase Burns","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chase Burns",35333,695505
"Tatsuya Imai","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tatsuya Imai",37124,837227
"Connor Wong","BOS",1,3,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0.24782323837280273,0.2488956650098165,49.54735970658614,-0.007237927435198799,-0.18191369869207047,0.016264835372567177,-0.005595401517973312,"Connor Wong",19896,657136
"Jake McCarthy","COL",5,14,0,0,0,0,0.214285714,0.142857142,0.125,0.333333333,0.25,0.454545454,0.375,0.39437115734273737,0.36578236384825275,135.31028391143883,-0.9713950511068106,-0.383165522435712,-0.10468574543483555,-0.005899596208783107,"Jake McCarthy",21622,664983
"Jazz Chisholm Jr.","NYY",6,23,0,1,2,2,0.086956521,0.217391304,0.095238096,0.1875,0.142857142,0.217391304,0.238095238,0.21393134542133496,0.2001479962111815,31.994759604485363,0.40841758786700666,-1.3966677236236968,0.48125384224113077,-0.0066164913367867595,"Jazz Chisholm Jr.",20454,665862
"Kyle Schwarber","PHI",6,25,1,3,3,0,0.24,0.4,0.157894737,0.25,0.157894736,0.36,0.315789473,0.3279449701309204,0.41064847469329835,103.58997455104964,-0.34284116327762604,-0.23604664640656586,-0.6085897833108902,-0.007820577392877046,"Kyle Schwarber",16478,656941
"Nick Loftin","KCR",1,2,0,0,0,0,0,0.5,0,1,0.5,0.5,0.5,0.4549260437488556,0.16750000417232513,190.9570076827367,0.013411625754088163,0.22335089257013055,-0.3838514400334847,-0.008853636641387662,"Nick Loftin",27630,679845
"Joey Loperfido","HOU",6,22,0,3,2,0,0.136363636,0.363636363,0.055555555,0.363636363,0.222222222,0.318181818,0.277777777,0.27989940480752423,0.2013002715327523,76.09712632702688,-0.2257238905876875,-0.832600380008323,-0.08620116929523647,-0.01074819891526152,"Joey Loperfido",29630,694388
"Keibert Ruiz","WSN",4,12,0,1,2,0,0.083333333,0.083333333,0.090909091,0.2,0.181818181,0.25,0.272727272,0.24292804300785065,0.3170168300469716,49.376475530116046,-0.0959964906796813,-0.8188515096701672,0.34317767806351185,-0.010942268817548059,"Keibert Ruiz",19610,660688
"Bryce Teodosio","LAA",5,6,0,0,1,0,0,0.333333333,0,0.333333333,0.2,0.2,0.2,0.18197041749954224,0.09500000029802322,8.01998193689373,-0.0069074914790689945,-0.643808969853886,0.3067880077287555,-0.011776451823651685,"Bryce Teodosio",29524,669326
"Luke Keaschall","MIN",7,28,1,6,4,1,0.107142857,0.107142857,0.12,0.142857142,0.16,0.25,0.28,0.24907346495560237,0.31973593229694025,53.87647068653989,0.2949122032150626,-1.1955057693215851,0.0405502337962389,-0.01220310756626366,"Luke Keaschall",33321,807712
"Brice Turang","MIL",4,19,0,4,1,3,0.315789473,0.105263157,0,0.09090909,0.076923076,0.368421052,0.076923076,0.24817875689930385,0.2981116672356923,53.54988178730792,0.6151377782225609,-0.43502833732136525,-0.2701487820595503,-0.01241625318589143,"Brice Turang",22186,668930
"Ezequiel Tovar","COL",7,27,0,1,1,0,0.037037037,0.222222222,0.192307693,0.3,0.23076923,0.259259259,0.423076923,0.2996437704121625,0.3375630422874733,73.10976452521423,0.058194578625261784,-0.8057302315543222,-0.1621304601430893,-0.014141134379816074,"Ezequiel Tovar",24064,678662
"Sam Haggerty","TEX",3,2,0,1,0,1,0,0.5,0,0,0,0,0,0,0.1509999930858612,-100,0.20956419128924608,-0.281054831852313,0.06249614432454109,-0.01479462568990296,"Sam Haggerty",18054,664059
"David Fry","CLE",7,13,0,1,0,0,0.307692307,0.23076923,0,0.166666666,0.111111111,0.384615384,0.111111111,0.28890342437303984,0.292908301576972,82.81023449682147,-0.06828860193490982,-0.32618235393608297,-0.3210519030690193,-0.01702466804800804,"David Fry",24934,681807
"Matt McLain","CIN",7,29,0,3,2,3,0.103448275,0.206896551,0.08,0.210526315,0.16,0.275862068,0.24,0.2512143398153371,0.29565331765583586,49.97650845461653,0.5685348057886586,-1.157659088223144,0.0990383050593664,-0.01713968895199684,"Matt McLain",29695,680574
"Dominic Smith","ATL",4,9,0,2,2,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.30328402916590375,0.39088889956474304,88.52274796383512,-0.05880990484729409,-0.1817229575056896,-0.26276275888085365,-0.017183995830910643,"Dominic Smith",15653,642086
"Edgar Quero","CHW",5,19,0,0,0,0,0.105263157,0.210526315,0,0.23076923,0.176470588,0.263157894,0.176470588,0.2185527619562651,0.2668107402952094,33.72023154800722,-0.0342751801108534,-1.4875980224782717,0.6001540031284094,-0.018894597254320418,"Edgar Quero",28022,700337
"Austin Slater","MIA",3,9,0,1,0,1,0,0.444444444,0,0.4,0.222222222,0.222222222,0.222222222,0.20218935277726915,0.16744444933202532,21.281704927966757,0.16261416394263506,-0.6804017354103081,0.21655277721583843,-0.01916540287214564,"Austin Slater",16153,596103
"Chase Meidroth","CHW",7,29,0,3,1,0,0.068965517,0.275862068,0.074074074,0.315789473,0.222222222,0.275862068,0.296296296,0.26379231748909787,0.26618634164333344,64.34881023421886,-0.07033559028059244,-1.263497943053763,-0.005607292056083679,-0.020098795497990853,"Chase Meidroth",31580,805367
"Daniel Schneemann","CLE",4,9,0,1,2,0,0.111111111,0.444444444,0,0.25,0.125,0.222222222,0.125,0.1801472438706292,0.3066891100671556,9.17893567222535,0.06291625183075666,-0.8803984705839745,0.3445881181396544,-0.020763066145698755,"Daniel Schneemann",25180,682177
"Bryce Johnson","SDP",4,0,0,1,0,1,0,0,0,0,0,0,0,0,,,-0.20944298803806305,-0.20944298803806305,0,-0.02143193868838816,"Bryce Johnson",20002,669369
"Luken Baker","ARI",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.25122617408498926,-0.017146775498986244,-0.024317755422046318,"Luken Baker",21497,663609
"Luke Raley","SEA",6,22,0,1,1,0,0.045454545,0.545454545,0.105263158,0.571428571,0.210526315,0.318181818,0.315789473,0.3002608797766946,0.21875345706939697,95.91572314008049,-0.45055222493829206,-0.5542490287821115,-0.5054063107818365,-0.025161523635108977,"Luke Raley",19354,670042
"Ryan McMahon","NYY",5,13,0,0,0,0,0.153846153,0.307692307,0,0.285714285,0.181818181,0.307692307,0.181818181,0.24943464535933274,0.33095415280415463,56.031592039365094,-0.05490360455587506,-0.7145506309443195,-0.01570741832256317,-0.025520349102312805,"Ryan McMahon",15112,641857
"Mitch Garver","SEA",2,7,0,0,0,0,0.142857142,0.571428571,0,0.5,0.166666666,0.285714285,0.166666666,0.23161788497652328,0.2806002838271005,49.44229203025425,-0.01592902251286432,-0.4243546012249133,-0.08826766163110733,-0.025960375806677795,"Mitch Garver",15161,641598
"Vaughn Grissom","LAA",1,4,0,0,0,0,0.25,0,0,0,0,0.25,0,0.17786827683448792,0.3043004870414734,5.242705797424614,-0.0069074914790689945,-0.4443290245125566,0.021840241737663746,-0.028092332835083087,"Vaughn Grissom",26031,687093
"Heliot Ramos","SFG",5,20,0,2,4,0,0,0.4,0,0.5,0.3,0.3,0.3,0.27295562624931335,0.21820000261068345,71.43797797273143,-0.09455793537199497,-0.7742880671348268,-0.1284728106111288,-0.02949027311592361,"Heliot Ramos",22515,671218
"Austin Hays","CHW",2,5,0,0,1,0,0,0,0,0.4,0.4,0.4,0.4,0.3639408349990845,0.5404000103473663,132.15245491494272,-0.42342237269258476,-0.23789343481449562,-0.23638555314391851,-0.02960688156916966,"Austin Hays",19363,669720
"José Fermín","STL",2,8,0,0,1,0,0,0.375,0,0.5,0.333333333,0.285714285,0.333333333,0.25995773928506033,0.21828571813447134,62.66080929765384,-0.021126067731529474,-0.3765711127888026,-0.16628513485193253,-0.03039446643981277,"Jose Fermin",21746,665877
"Coby Mayo","BAL",4,16,0,1,2,0,0.125,0.25,0,0.2,0.142857142,0.25,0.142857142,0.20266564935445786,0.2041502515785396,24.687777581881164,-0.00564595079049468,-1.3962803315428813,0.5074215857312083,-0.030394523905578775,"Coby Mayo",28312,691723
"Corey Seager","TEX",6,24,1,2,5,1,0.125,0.375,0.15,0.181818181,0.15,0.25,0.3,0.23272747060526972,0.2608871189472468,45.00108870046376,0.01903364434838295,-1.5042923411563038,0.2971401568502188,-0.0326845138697881,"Corey Seager",13624,608369
"Brandon Lockridge","MIL",5,17,0,1,1,1,0.176470588,0.294117647,0,0.25,0.153846153,0.3125,0.153846153,0.24713271856307983,0.31297373175621035,52.863025220064884,0.17577656777575612,-0.7777399143681044,-0.09082782454788685,-0.03542450126113689,"Brandon Lockridge",21496,663604
"Denzel Clarke","ATH",6,17,0,1,3,0,0.058823529,0.235294117,0,0.272727272,0.2,0.25,0.2,0.21506433561444283,0.22034679849942526,28.763049198309705,0.0051484424620866776,-1.392447912359781,0.410367701202631,-0.036148661827594256,"Denzel Clarke",29858,672016
"Brice Matthews","HOU",3,7,0,0,1,0,0.142857142,0.428571428,0,0.333333333,0.166666666,0.285714285,0.166666666,0.23161788497652328,0.22731458182845796,43.40904370074071,0.005728649208322167,-0.4514359455597876,-0.1726729404181242,-0.03736860911019414,"Brice Matthews",33280,694728
"Pedro Pagés","STL",4,13,0,1,1,0,0.076923076,0.23076923,0.083333334,0.222222222,0.166666666,0.23076923,0.25,0.22424127046878523,0.26555400169812715,39.20842680300749,-0.055963818449527025,-0.9963458268688589,0.2108309310860932,-0.0395033846776157,"Pedro Pages",25782,686780
"Alex Freeland","LAD",6,22,0,2,1,0,0,0.318181818,0.045454546,0.4,0.272727272,0.272727272,0.318181818,0.26559417085214093,0.22122727199034256,64.74281950974301,0.006646569352596998,-0.9163239650543533,-0.15010649664327502,-0.039949529941180596,"Alex Freeland",31665,690976
"Colton Cowser","BAL",4,9,0,0,1,0,0,0.333333333,0,0.333333333,0.222222222,0.222222222,0.222222222,0.20218935277726915,0.29366666740841335,24.365310063786076,0.02684758696705103,-0.758733567252969,0.01659979298710823,-0.041875785019123604,"Colton Cowser",29591,681297
"Tyler Tolbert","KCR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-0.4094429910182953,-0.4094429910182953,0,-0.04189759304952056,"Tyler Tolbert",25779,686475
"Iván Herrera","STL",6,29,0,1,2,0,0.24137931,0.206896551,0,0.2,0.142857142,0.379310344,0.142857142,0.2764951650585447,0.36571067571640015,73.51972249849773,-0.09457042114809155,-1.008342969259036,-0.31068443320691586,-0.043786647874872645,"Ivan Herrera",20599,671056
"Austin Wells","NYY",5,20,1,1,1,0,0.1,0.25,0.222222222,0.083333333,0.111111111,0.2,0.333333333,0.21659820330770393,0.31901063103424876,33.80030489898577,-0.013884712010622025,-1.541850044976413,0.3552359342575073,-0.04572310184404546,"Austin Wells",27562,669224
"Lane Thomas","KCR",6,12,0,1,0,1,0.25,0.166666666,0,0.142857142,0.111111111,0.333333333,0.111111111,0.25368928412596387,0.3413838294024269,54.713495692554915,0.20760816452093422,-0.41955069348343066,-0.4733699895441532,-0.04595038843420665,"Lane Thomas",16939,657041
"J.C. Escarra","NYY",2,5,0,0,1,0,0.2,0.4,0,0,0,0.2,0,0.14229462146759034,0.23464040756225585,-16.50551876025876,-0.0069074914790689945,-0.6791779358264163,0.04275181912817061,-0.04619911678412326,"J.C. Escarra",20084,641555
"Ozzie Albies","ATL",6,26,1,2,3,0,0.038461538,0.307692307,0.125,0.25,0.208333333,0.23076923,0.333333333,0.24849857275302595,0.23446931059543902,52.549161505783246,0.040820194873958826,-1.42720941705194,0.15947051160037518,-0.04797153758724234,"Ozzie Albies",16556,645277
"Jake Rogers","DET",2,7,0,1,0,0,0,0.428571428,0,0,0,0.142857142,0,0.10620995930262975,0.1999552845954895,-42.3328073432454,0.01367299584671855,-1.1361488917210993,0.38678501918911934,-0.05018573522832331,"Jake Rogers",19452,668670
"P.J. Higgins","CIN",2,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.156333327293396,-100,0,-0.7674177579541447,0.17824753001332283,-0.05085561742900302,"P.J. Higgins",18433,664731
"Leo Jiménez","MIA",3,7,0,0,0,0,0.142857142,0,0,0.166666666,0.166666666,0.285714285,0.166666666,0.23161788497652328,0.29731456296784536,40.605261154735494,-0.013964970523375086,-0.5086896706152764,-0.20415503159165382,-0.05093347526233888,"Leo Jimenez",23782,677870
"Joey Bart","PIT",3,8,0,0,1,0,0,0.625,0,0.5,0.142857142,0.25,0.142857142,0.20666522532701492,0.13671087473630905,23.684748421505514,-0.02365370641928166,-0.7501257462691087,-0.00288255512714386,-0.05189896259658347,"Joey Bart",21524,663698
"Nathaniel Lowe","CIN",5,11,0,0,4,0,0.09090909,0.272727272,0.1,0.285714285,0.2,0.272727272,0.3,0.26501241055401886,0.2562001781030135,59.03668834855657,-0.06179415201768279,-0.5979676225034904,-0.25175938569009304,-0.05236286766979868,"Nathaniel Lowe",19566,663993
"Ty France","SDP",3,5,0,0,0,0,0.2,0,0,0,0,0.2,0,0.14229462146759034,0.3806404024362564,-13.028480414950787,-0.0069074914790689945,-0.6793814484354213,0.013946006074547768,-0.05237093630510082,"Ty France",17982,664034
"Addison Barger","TOR",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.11133334040641785,-100,-0.01365106925368309,-0.75239131897285,0.10414532758295536,-0.05497873087592325,"Addison Barger",24598,680718
"Miguel Amaya","CHC",5,14,0,1,1,0,0.214285714,0.428571428,0,0.2,0.09090909,0.285714285,0.09090909,0.21744795782225473,0.2696861369269235,34.39633524701283,-0.006931906915269792,-1.0998150141010803,0.11614678759360686,-0.05663568796201245,"Miguel Amaya",21693,665804
"Kyle Isbel","KCR",5,17,0,0,0,1,0.176470588,0.176470588,0,0.1,0.076923076,0.294117647,0.076923076,0.22280830144882202,0.3398407732739168,33.8061150453704,0.23876334866508842,-1.0598931952067092,-0.12271095160394907,-0.056667929312926614,"Kyle Isbel",21614,664728
"Mike Trout","LAA",5,24,0,3,3,0,0.125,0.208333333,0.1,0.2,0.15,0.291666666,0.25,0.265640156964461,0.36313721537590027,64.66698407192166,-0.004112454131245613,-0.9827445767992189,-0.4661183296702802,-0.05741835397710584,"Mike Trout",10155,545361
"Bo Naylor","CLE",4,12,0,0,0,0,0.25,0.083333333,0,0,0,0.25,0,0.17786827683448792,0.4247171531120936,7.6360044836314,0.04054714785888791,-1.2385733944445474,0.23232474018004723,-0.05754704370531845,"Bo Naylor",21865,666310
"Patrick Bailey","SFG",5,17,0,1,0,1,0,0,0,0.235294117,0.235294117,0.235294117,0.235294117,0.2140828441171085,0.333058823557461,32.78054483759194,0.10309806000441313,-1.2566595128419822,0.16176537610590458,-0.05858409006896225,"Patrick Bailey",27478,672275
"Sal Frelick","MIL",5,21,0,2,1,0,0.095238095,0.19047619,0.055555555,0.285714285,0.222222222,0.3,0.277777777,0.2723156899213791,0.2269701987504959,69.39883338420896,0.027831912506371737,-0.7368395013658297,-0.485141322016716,-0.05901111369301126,"Sal Frelick",29622,686217
"Oswald Peraza","LAA",5,12,0,0,0,0,0.083333333,0.166666666,0.1,0.125,0.1,0.181818181,0.2,0.1822985844178633,0.3025638190182773,8.242161093201181,-0.07256662147119641,-1.3432926874765996,0.31870442628860474,-0.05942370395943035,"Oswald Peraza",22823,672724
"Jonah Heim","ATL",3,12,0,0,2,0,0,0.083333333,0.083333333,0.272727272,0.25,0.25,0.333333333,0.2594596246878306,0.2173333317041397,59.746479466891024,-0.03339368663728237,-0.6081750684967091,-0.35157310450449586,-0.06047675885979496,"Jonah Heim",16930,641680
"Ryan Kreidler","MIN",1,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0.22049999237060547,-100,0,-0.991353878373496,0.24953696504235268,-0.06076862808692226,"Ryan Kreidler",25867,668952
"Pete Crow-Armstrong","CHC",7,30,1,3,1,1,0.033333333,0.3,0.103448275,0.210526315,0.172413793,0.2,0.275862068,0.19825826842209388,0.30648276312597866,21.79587527206257,-0.2360343085747445,-3.0277326670610996,1.5099759688600898,-0.06097788866252088,"Pete Crow-Armstrong",27769,691718
"Carlos Narváez","BOS",5,19,0,2,0,0,0.052631578,0.157894736,0,0.2,0.166666666,0.210526315,0.166666666,0.18110680893847816,0.24890537795267606,4.378272952202137,-0.12985001876950264,-2.226556802617791,0.9277546219527721,-0.06098816636761205,"Carlos Narvaez",19722,665966
"Gavin Sheets","SDP",7,27,2,3,4,0,0,0.259259259,0.333333333,0.222222222,0.222222222,0.222222222,0.555555555,0.33375736739900375,0.35385184983412427,112.69104617533476,0.12326118489727378,0.530996909944649,-1.9579221699386835,-0.06111641760083554,"Gavin Sheets",19901,657757
"Caleb Durbin","BOS",6,22,0,2,4,0,0.09090909,0.09090909,0.052631579,0.176470588,0.157894736,0.272727272,0.210526315,0.2399968830021945,0.23186777345836163,44.24867499424499,-0.3834513542242348,-1.7989367415857411,0.3847368231508881,-0.061441457128421806,"Caleb Durbin",29646,702332
"José Caballero","NYY",5,18,0,0,3,2,0,0.277777777,0.111111111,0.23076923,0.166666666,0.166666666,0.277777777,0.19430415166748893,0.20999999841054282,18.706542220410814,0.42233996745198965,-1.266372141948718,-0.0001373291015625,-0.06146876262988758,"Jose Caballero",23401,676609
"Billy Cook","PIT",3,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0.1506666640440623,-100,-0.33418066054582596,-1.0910306043882612,0.3888069838285446,-0.06242417554507652,"Billy Cook",29573,695257
"Dylan Moore","PHI",2,5,0,0,0,0,0.2,0.4,0,0,0,0.2,0,0.14229462146759034,0.20744040012359619,-18.312977544060367,0.039380856323987246,-0.6645337311875179,-0.10359925916418433,-0.06287979875308712,"Dylan Moore",18042,664238
"James McCann","ARI",3,8,0,0,2,0,0,0.25,0.142857143,0.2,0.142857142,0.142857142,0.285714285,0.1848301887512207,0.2668571472167969,10.23569669236782,-0.02612808346748352,-0.8806264331521558,0.014649705030024052,-0.06345882629979187,"James McCann",12859,543510
"Rob Refsnyder","SEA",3,5,0,0,0,0,0.2,0.4,0,0,0,0.2,0,0.14229462146759034,0.27524040415883066,-11.032320787438461,-0.0069074914790689945,-0.6475960050102427,-0.15977262612432241,-0.06369136860385138,"Rob Refsnyder",13770,608701
"Jonathan Aranda","TBR",6,27,1,3,7,0,0.074074074,0.111111111,0.173913043,0.19047619,0.217391304,0.259259259,0.391304347,0.2798664900991652,0.4148668205296552,74.59840317322546,-0.12328166468068957,-0.9147841791104339,-0.7087938264012337,-0.06394148771453798,"Jonathan Aranda",21837,666018
"Jonny DeLuca","TBR",4,14,0,1,1,1,0,0.142857142,0,0.25,0.214285714,0.214285714,0.214285714,0.19496830446379526,0.3124999978712627,17.119704975973153,0.27474552812054753,-1.0643354475941726,-0.0895434059202671,-0.0650836798761151,"Jonny DeLuca",26365,676356
"Cody Bellinger","NYY",6,26,0,2,2,1,0.115384615,0.192307692,0,0.222222222,0.181818181,0.269230769,0.181818181,0.22207029507710382,0.27282423973083497,37.50508031870884,0.4680734225548804,-1.40711787247936,-0.1924350941553712,-0.06526810042266441,"Cody Bellinger",15998,641355
"Colson Montgomery","CHW",7,26,0,0,1,0,0.038461538,0.307692307,0.086956522,0.2,0.130434782,0.23076923,0.217391304,0.21907258721498343,0.23929138023119706,34.072169330158495,-0.3682233337312937,-2.346420838473235,0.7454704623669386,-0.06541109491676372,"Colson Montgomery",29712,695657
"Derek Hill","CHW",6,14,0,1,0,2,0.214285714,0.428571428,0,0.4,0.181818181,0.357142857,0.181818181,0.2824373926435198,0.31497185145105633,76.97210294236856,0.20514898700639606,-0.16690831384722515,-0.990992147475481,-0.065495204046883,"Derek Hill",16947,656537
"Isiah Kiner-Falefa","BOS",2,7,0,1,0,0,0,0.142857142,0,0.166666666,0.142857142,0.142857142,0.142857142,0.12997886964253016,0.09428571377481733,-30.23692371243535,0.0378931756131351,-1.0142132800188937,0.10476343333721161,-0.06656705605928749,"Isiah Kiner-Falefa",16512,643396
"Roman Anthony","BOS",5,24,0,5,0,1,0.166666666,0.25,0.05,0.214285714,0.15,0.291666666,0.2,0.24830866356690726,0.31599200516939163,49.87600758074816,0.26757120434194803,-1.1207322792241001,-0.41977272706571966,-0.06679593153662443,"Roman Anthony",31812,701350
"Marcelo Mayer","BOS",5,17,0,0,0,1,0.117647058,0.235294117,0,0.181818181,0.133333333,0.235294117,0.133333333,0.19074414056890152,0.284141406416893,10.90304461918529,0.2604068471118808,-1.4875845908231438,0.18668978894129395,-0.06877240743675052,"Marcelo Mayer",29668,691785
"Danny Jansen","TEX",4,11,0,1,0,0,0.09090909,0.545454545,0,0.5,0.2,0.272727272,0.2,0.23010702566667038,0.1953819990158081,43.22696640749547,-0.4750021696090698,-1.1957150803612238,0.11362137130345218,-0.0690931903515039,"Danny Jansen",16535,643376
"Luis Matos","MIL",3,9,0,0,0,0,0,0.666666666,0,0.333333333,0.111111111,0.111111111,0.111111111,0.10109467638863458,0.054999999701976776,-43.02943384306977,-0.0069074914790689945,-1.5386490859180928,0.5696871131658554,-0.07085274394818879,"Luis Matos",26467,682641
